booking,listing_id
https://www.booking.com/hotel/fr/appartement-au-coeur-du-paris.fr.html,37205586
https://www.booking.com/hotel/fr/appartement-monceau-paris1.fr.html,34456078
https://www.booking.com/hotel/fr/bong-minbag.fr.html,35090220
https://www.booking.com/hotel/fr/charmant-appartement-coeur-de-paris.fr.html,33417555
https://www.booking.com/hotel/fr/charmant-appartement-coeur-de-paris.fr.html,15078264
https://www.booking.com/hotel/fr/charmant-appartement-coeur-de-paris.fr.html,15080280
https://www.booking.com/hotel/fr/charming-and-new-apartment-centre-de-paris.fr.html,25970096
https://www.booking.com/hotel/fr/chic-amp-spacious-flat-at-tocqueville.fr.html,23172307
https://www.booking.com/hotel/fr/chic-amp-spacious-flat-at-tocqueville.fr.html,22398734
https://www.booking.com/hotel/fr/close-to-the-quays-of-seine-16-th-arr.fr.html,32516117
https://www.booking.com/hotel/fr/cmg-etienne-marcel-47-montorgueil.fr.html,25760988
https://www.booking.com/hotel/fr/cmg-hameau-porte-de-versailles.fr.html,6612367
https://www.booking.com/hotel/fr/cmg-tour-eiffel-47-champs-de-mars-laos-3.fr.html,23055050
https://www.booking.com/hotel/fr/apartment-des-deux-ponts2.fr.html,16620140
https://www.booking.com/hotel/fr/apartment-near-pere-lachaise.fr.html,13328146
https://www.booking.com/hotel/fr/apartment-near-pere-lachaise.fr.html,31899320
https://www.booking.com/hotel/fr/apartment-ws-st-germain-quartier-latin-paris.fr.html,20044850
https://www.booking.com/hotel/fr/apartment-ws-st-germain-quartier-latin-paris.fr.html,13936888
https://www.booking.com/hotel/fr/appartement-exceptionnel-champs-elysees-1625.fr.html,32630865
https://www.booking.com/hotel/fr/atelier-montorgueil-paris2.fr.html,11201127
https://www.booking.com/hotel/fr/be-you-luxury-apart-39-16.fr.html,31425745
https://www.booking.com/hotel/fr/canal-de-l-39-ourcq-flat.fr.html,33089221
